user_id,item_id,action,price,created_at
6,43,view,55.86,2025-06-19T11:52:56.094492
141,56,cart,69.58,2025-07-05T17:52:30.094492
2,19,view,139.97,2025-08-17T00:47:10.094492
104,62,view,179.15,2025-07-05T23:00:22.094492
71,26,view,124.03,2025-08-04T02:38:13.094492
35,56,click,31.78,2025-08-16T08:32:11.094492
89,32,view,7.34,2025-05-28T21:14:23.094492
122,86,view,170.67,2025-07-30T13:43:08.094492
31,99,view,129.29,2025-05-31T04:02:14.094492
189,34,click,71.43,2025-07-10T10:45:58.094492
68,17,click,195.64,2025-08-18T06:01:21.094492
67,10,view,82.42,2025-08-10T05:02:39.094492
184,31,view,190.06,2025-07-03T01:02:20.094492
146,70,view,91.9,2025-07-26T07:53:10.094492
14,7,view,63.5,2025-07-10T23:38:13.094492
27,1,view,33.07,2025-07-11T09:03:40.094492
17,91,view,126.22,2025-06-14T20:04:22.094492
161,77,view,166.48,2025-06-08T10:31:29.094492
150,80,view,69.56,2025-06-03T18:41:53.094492
152,61,click,45.93,2025-07-28T06:04:22.094492
144,65,view,136.14,2025-07-18T01:25:12.094492
119,6,click,181.08,2025-08-13T10:53:30.094492
47,24,view,34.82,2025-06-23T04:48:38.094492
106,53,view,51.63,2025-07-27T21:34:55.094492
98,20,view,48.38,2025-07-20T14:05:12.094492
8,30,view,64.99,2025-06-19T03:15:17.094492
98,27,view,144.09,2025-07-19T14:50:47.094492
89,5,view,65.81,2025-05-23T19:00:54.094492
81,59,view,70.13,2025-06-04T09:44:02.094492
102,77,view,64.11,2025-06-26T22:02:43.094492
152,95,view,26.65,2025-07-22T19:35:53.094492
56,99,cart,70.95,2025-08-01T09:21:23.094492
26,95,view,61.45,2025-06-20T01:48:50.094492
124,50,view,27.48,2025-07-06T01:17:15.094492
89,53,click,166.84,2025-07-19T14:07:59.094492
168,86,view,184.38,2025-07-10T00:54:58.094492
160,93,view,198.81,2025-06-20T12:43:43.094492
32,5,view,107.11,2025-07-11T00:56:56.094492
136,87,view,196.03,2025-07-31T11:12:32.094492
33,81,purchase,178.6,2025-06-15T23:50:45.094492
29,84,view,78.23,2025-06-30T15:18:13.094492
36,35,view,35.42,2025-06-13T07:41:20.094492
193,23,click,73.62,2025-07-07T12:20:49.094492
172,51,click,131.02,2025-06-08T21:46:10.094492
138,55,view,59.98,2025-07-16T23:32:06.094492
136,28,view,70.96,2025-08-07T18:51:17.094492
180,10,view,142.87,2025-06-09T20:18:08.094492
130,1,view,44.5,2025-07-10T05:29:11.094492
150,24,click,146.64,2025-07-02T13:52:39.094492
92,97,click,28.62,2025-07-30T15:49:50.094492
151,68,view,74.23,2025-07-04T18:31:01.094492
98,70,view,182.74,2025-07-11T20:11:56.094492
40,84,click,67.19,2025-05-25T19:53:51.094492
153,27,cart,94.7,2025-05-29T23:37:48.094492
192,12,view,50.83,2025-08-11T06:17:59.094492
103,61,view,114.0,2025-06-29T22:44:00.094492
24,62,view,173.41,2025-07-04T01:17:53.094492
67,86,view,35.5,2025-06-26T21:13:10.094492
82,71,view,120.47,2025-08-16T03:17:55.094492
92,4,view,43.62,2025-05-24T05:34:02.094492
108,83,view,115.98,2025-07-16T13:33:31.094492
124,62,view,180.41,2025-05-28T20:20:23.094492
66,9,view,39.02,2025-08-16T07:03:31.094492
105,54,cart,154.54,2025-07-13T15:24:42.094492
40,15,click,192.59,2025-08-11T02:54:59.094492
185,33,view,51.44,2025-06-06T02:23:18.094492
134,10,view,69.99,2025-05-29T10:08:10.094492
142,73,click,50.33,2025-08-03T18:39:05.094492
20,21,purchase,7.79,2025-08-20T21:49:57.094492
152,7,view,78.89,2025-06-10T00:09:46.094492
21,29,view,187.29,2025-07-04T05:28:41.094492
171,53,view,60.19,2025-06-28T00:00:30.094492
169,2,view,185.65,2025-06-07T22:14:10.094492
52,18,view,50.81,2025-06-14T04:42:24.094492
108,80,view,8.73,2025-08-13T19:45:20.094492
126,25,view,184.39,2025-07-07T09:27:21.094492
143,9,click,149.75,2025-07-15T10:10:23.094492
14,59,click,77.22,2025-05-24T07:52:01.094492
166,95,click,185.38,2025-06-24T03:55:20.094492
148,51,cart,100.37,2025-08-19T22:20:53.094492
56,71,view,102.97,2025-08-13T05:43:15.094492
196,73,click,190.88,2025-07-08T11:55:27.094492
9,25,view,74.28,2025-07-16T11:38:55.094492
30,15,cart,91.65,2025-06-16T21:31:02.094492
38,74,view,128.97,2025-06-21T09:07:06.094492
134,15,view,195.27,2025-06-12T18:10:00.094492
85,11,view,83.53,2025-06-05T22:53:09.094492
118,3,view,177.55,2025-08-07T08:32:55.094492
68,64,view,198.42,2025-07-27T16:45:43.094492
165,56,view,96.24,2025-08-10T07:32:05.094492
54,60,view,12.59,2025-05-27T15:15:38.094492
9,44,view,17.9,2025-07-15T02:44:52.094492
187,82,view,75.42,2025-07-11T03:18:52.094492
101,13,view,108.78,2025-07-24T13:46:14.094492
39,18,view,54.75,2025-08-09T13:32:35.094492
74,29,view,86.46,2025-08-17T10:37:27.094492
25,25,view,59.31,2025-06-16T12:58:44.094492
21,76,view,14.88,2025-08-13T01:32:32.094492
200,94,purchase,8.39,2025-05-24T03:41:21.094492
132,84,click,149.03,2025-06-20T13:02:02.094492
30,44,cart,164.03,2025-06-03T03:43:21.094492
168,59,cart,88.02,2025-06-18T03:59:46.094492
162,23,view,34.68,2025-07-16T06:41:02.094492
186,92,view,82.19,2025-06-05T08:06:59.094492
157,81,click,142.94,2025-07-20T18:21:58.094492
7,100,view,149.69,2025-07-13T05:26:15.094492
55,51,view,157.49,2025-07-31T07:30:47.094492
107,1,view,10.38,2025-06-02T19:17:24.094492
104,28,view,173.9,2025-06-22T22:50:25.094492
82,76,view,96.53,2025-06-14T05:09:18.094492
154,74,view,99.0,2025-08-06T20:09:59.094492
32,5,view,89.75,2025-08-10T10:05:49.094492
130,24,cart,44.49,2025-08-06T09:27:22.094492
33,32,view,174.2,2025-06-06T20:57:03.094492
13,75,view,19.65,2025-08-14T11:38:21.094492
142,53,view,196.31,2025-07-02T20:16:04.094492
166,4,view,69.43,2025-08-15T05:16:07.094492
152,75,view,103.99,2025-05-24T01:03:42.094492
130,35,click,137.39,2025-06-16T12:03:40.094492
183,88,view,74.85,2025-07-13T23:59:50.094492
110,43,cart,129.77,2025-06-10T15:11:37.094492
197,90,click,18.37,2025-06-07T01:32:19.094492
66,75,click,191.77,2025-05-23T18:43:49.094492
23,22,purchase,82.0,2025-06-25T03:42:39.094492
6,1,click,129.35,2025-08-07T12:36:30.094492
166,90,view,103.92,2025-07-04T05:02:03.094492
195,38,view,154.29,2025-07-15T08:18:05.094492
172,93,view,30.77,2025-08-01T14:23:48.094492
158,100,view,98.12,2025-07-15T07:58:42.094492
187,71,view,15.48,2025-08-08T02:27:23.094492
100,87,view,64.99,2025-07-02T20:56:42.094492
188,53,view,148.86,2025-07-14T02:12:10.094492
19,79,click,59.14,2025-07-17T21:43:49.094492
65,86,view,119.97,2025-07-11T06:44:17.094492
87,38,click,87.27,2025-07-26T12:17:16.094492
159,67,view,189.33,2025-06-02T20:33:25.094492
109,36,view,89.06,2025-07-22T04:30:56.094492
183,70,click,199.6,2025-06-10T19:33:58.094492
164,55,view,134.63,2025-07-21T02:23:03.094492
167,49,view,29.33,2025-07-12T14:07:25.094492
95,21,click,86.02,2025-06-23T04:07:36.094492
119,46,click,153.8,2025-07-26T08:46:33.094492
182,56,view,85.39,2025-07-30T19:19:46.094492
139,69,view,50.18,2025-07-09T19:57:35.094492
78,50,cart,83.52,2025-08-02T00:16:32.094492
132,91,view,57.4,2025-07-07T22:18:58.094492
166,44,click,123.79,2025-08-10T07:21:29.094492
53,91,click,41.47,2025-08-07T04:16:43.094492
62,54,view,196.05,2025-07-22T01:02:28.094492
131,4,view,132.49,2025-08-05T13:47:58.094492
34,47,view,61.06,2025-06-05T14:59:02.094492
130,45,view,7.26,2025-06-23T16:07:47.094492
170,18,view,42.47,2025-08-03T03:37:31.094492
158,28,view,49.2,2025-08-13T18:39:11.094492
134,70,cart,109.07,2025-06-18T03:59:58.094492
140,77,view,137.1,2025-07-06T14:40:22.094492
189,54,view,83.56,2025-08-19T05:20:25.094492
149,54,view,98.04,2025-08-10T01:16:09.094492
1,33,click,99.01,2025-07-31T00:22:09.094492
120,44,click,147.96,2025-07-07T06:45:06.094492
12,15,cart,135.58,2025-05-28T01:55:26.094492
73,65,view,30.68,2025-06-28T12:13:58.094492
15,53,view,68.52,2025-07-13T19:55:28.094492
100,94,click,40.54,2025-07-27T17:17:55.094492
126,88,view,146.86,2025-08-20T04:00:12.094492
37,74,view,37.88,2025-05-29T11:13:36.094492
33,23,view,35.94,2025-06-21T11:17:08.094492
94,59,view,84.33,2025-06-23T07:34:58.094492
85,34,view,182.27,2025-06-04T20:00:39.094492
186,49,view,47.16,2025-08-14T21:22:09.094492
162,16,view,93.5,2025-06-20T14:44:09.094492
28,42,view,24.66,2025-08-03T02:44:50.094492
124,100,click,58.0,2025-07-07T07:35:36.094492
59,55,view,117.71,2025-07-05T20:49:54.094492
160,36,cart,197.33,2025-07-16T07:20:46.094492
100,72,purchase,192.47,2025-06-25T07:06:08.094492
180,92,purchase,133.17,2025-07-16T12:31:05.094492
65,75,cart,118.78,2025-07-15T07:50:24.094492
107,14,click,81.79,2025-08-01T12:12:04.094492
54,25,view,186.12,2025-08-06T15:58:58.094492
170,17,view,184.19,2025-05-24T16:43:23.094492
198,65,cart,6.18,2025-08-03T15:42:14.094492
185,49,view,190.82,2025-08-01T17:31:12.094492
69,4,click,185.81,2025-06-06T17:03:31.094492
183,29,view,64.0,2025-07-03T05:46:07.094492
18,22,view,19.51,2025-05-26T08:58:36.094492
76,57,click,187.37,2025-08-12T06:20:41.094492
139,48,view,157.83,2025-06-04T09:38:23.094492
157,33,view,9.53,2025-05-23T20:53:24.094492
188,24,view,106.76,2025-07-29T22:36:14.094492
147,33,purchase,22.49,2025-08-16T16:00:42.094492
131,43,click,193.55,2025-07-23T07:42:19.094492
163,71,click,53.48,2025-08-01T01:06:30.094492
70,42,click,136.86,2025-08-06T08:16:47.094492
47,94,view,56.96,2025-07-10T05:40:31.094492
134,77,view,12.15,2025-06-03T03:04:34.094492
79,77,click,88.15,2025-06-28T07:31:04.094492
131,35,click,31.33,2025-06-08T17:42:52.094492
119,86,view,99.07,2025-06-14T04:14:40.094492
108,85,click,62.53,2025-07-21T14:15:56.094492
110,67,view,53.32,2025-08-08T16:29:20.094492
154,92,purchase,18.49,2025-07-03T01:34:36.094492
53,74,view,167.77,2025-06-11T12:43:12.094492
181,85,view,55.88,2025-07-31T23:04:00.094492
114,16,view,71.16,2025-05-31T23:51:46.094492
42,75,cart,124.12,2025-08-18T16:24:53.094492
154,81,view,46.05,2025-07-24T00:31:06.094492
66,22,click,36.45,2025-06-19T19:05:07.094492
13,22,view,23.72,2025-07-24T14:33:54.094492
29,77,click,48.76,2025-07-14T07:15:08.094492
200,81,view,33.01,2025-06-01T16:28:20.094492
194,4,view,35.08,2025-06-16T16:24:09.094492
135,16,cart,71.28,2025-08-03T11:20:52.094492
13,22,view,76.98,2025-06-23T03:20:32.094492
28,15,view,93.77,2025-06-01T11:15:42.094492
110,71,cart,56.97,2025-07-31T08:00:20.094492
167,4,view,81.54,2025-07-13T22:49:58.094492
109,94,cart,60.16,2025-06-30T01:23:28.094492
184,19,view,38.23,2025-08-03T20:42:18.094492
66,9,view,95.54,2025-07-08T10:33:25.094492
34,19,click,22.45,2025-08-17T10:30:43.094492
194,65,view,54.83,2025-07-05T09:47:31.094492
3,9,click,97.58,2025-07-15T16:44:07.094492
149,59,view,164.81,2025-06-06T09:12:25.094492
27,73,click,87.34,2025-06-09T08:56:50.094492
72,87,view,11.26,2025-08-04T20:06:42.094492
24,94,view,109.24,2025-05-30T03:10:48.094492
52,48,view,149.83,2025-07-14T21:14:06.094492
115,78,view,109.75,2025-06-30T09:45:59.094492
122,86,view,7.22,2025-06-27T02:03:49.094492
197,88,view,187.16,2025-05-25T11:37:12.094492
131,55,view,134.93,2025-06-10T19:07:33.094492
3,64,cart,73.29,2025-06-12T13:56:19.094492
113,84,view,119.22,2025-05-27T19:39:02.094492
8,60,view,144.59,2025-07-28T19:47:46.094492
117,79,click,187.91,2025-07-21T11:18:52.094492
131,60,view,93.0,2025-06-06T08:42:05.094492
128,21,view,19.08,2025-06-10T14:29:56.094492
132,88,view,80.89,2025-07-17T15:46:03.094492
43,69,view,195.22,2025-07-01T13:14:33.094492
191,35,view,48.87,2025-08-05T04:14:34.094492
82,82,view,113.95,2025-07-04T12:17:02.094492
59,5,view,164.29,2025-07-23T07:11:45.094492
92,70,cart,42.27,2025-05-27T01:57:27.094492
175,87,view,88.08,2025-06-11T22:55:45.094492
152,12,view,5.96,2025-07-02T12:44:56.094492
177,30,click,86.23,2025-05-29T16:20:02.094492
76,9,view,19.67,2025-07-18T15:03:43.094492
90,35,view,123.56,2025-06-25T00:10:46.094492
99,58,view,145.2,2025-07-25T18:05:11.094492
83,7,view,112.18,2025-08-15T13:01:10.094492
34,77,view,185.44,2025-06-30T14:54:49.094492
194,88,view,27.6,2025-06-05T20:55:20.094492
114,40,view,111.64,2025-07-26T06:46:27.094492
18,77,view,10.6,2025-06-06T22:18:26.094492
116,43,click,93.71,2025-08-04T10:10:29.094492
121,5,click,148.16,2025-06-30T09:01:39.094492
144,51,view,108.76,2025-07-03T21:15:24.094492
64,66,view,194.25,2025-07-15T09:19:14.094492
80,74,click,62.95,2025-06-30T20:20:18.094492
129,27,view,187.15,2025-08-19T14:22:40.094492
113,37,view,179.32,2025-07-01T04:10:45.094492
97,96,view,174.51,2025-07-04T02:49:56.094492
127,96,click,132.6,2025-07-04T21:37:12.094492
103,97,cart,177.55,2025-07-09T12:15:41.094492
71,51,view,102.75,2025-08-18T22:35:37.094492
7,26,view,12.79,2025-06-19T15:20:28.094492
197,37,view,22.19,2025-06-25T09:40:16.094492
102,19,view,150.14,2025-07-12T19:39:20.094492
101,85,view,103.96,2025-05-30T15:33:05.094492
20,14,view,97.42,2025-06-19T12:16:45.094492
45,38,click,70.59,2025-07-14T03:35:04.094492
192,56,view,157.38,2025-06-26T05:37:32.094492
178,92,view,89.39,2025-06-25T04:28:55.094492
159,20,view,52.26,2025-07-05T14:50:18.094492
37,63,view,111.96,2025-08-14T05:22:17.094492
147,57,view,185.75,2025-07-16T22:46:05.094492
174,30,view,36.72,2025-08-16T17:44:44.094492
101,86,view,168.93,2025-08-06T01:07:24.094492
116,24,click,147.24,2025-08-17T13:15:12.094492
49,55,click,169.47,2025-07-02T22:43:23.094492
30,47,view,81.53,2025-07-26T23:50:02.094492
106,36,view,195.84,2025-07-04T23:14:26.094492
54,96,click,169.63,2025-05-27T07:23:32.094492
187,76,click,199.53,2025-07-26T10:28:37.094492
25,34,purchase,106.74,2025-08-10T17:46:32.094492
168,82,view,74.99,2025-08-15T22:19:24.094492
43,78,view,145.61,2025-07-30T19:39:38.094492
196,86,view,25.85,2025-06-02T01:22:46.094492
95,62,click,5.07,2025-06-30T02:51:40.094492
66,93,click,194.34,2025-07-20T06:54:17.094492
161,87,click,9.6,2025-08-19T00:20:57.094492
17,41,view,11.6,2025-06-18T10:29:10.094492
117,37,view,54.42,2025-08-16T00:07:40.094492
126,62,view,180.81,2025-07-22T23:26:03.094492
75,10,view,184.52,2025-07-25T16:47:44.094492
104,68,view,137.02,2025-08-05T21:12:02.094492
157,11,view,92.6,2025-07-16T01:26:31.094492
200,87,view,191.24,2025-06-23T00:33:01.094492
151,72,view,162.51,2025-06-03T04:56:42.094492
197,12,view,22.49,2025-06-14T16:42:44.094492
135,15,view,162.31,2025-06-26T12:48:32.094492
170,16,click,37.92,2025-07-30T17:53:31.094492
63,62,click,150.04,2025-07-22T05:18:47.094492
40,35,view,15.5,2025-08-18T19:43:40.094492
33,1,view,173.32,2025-06-27T18:38:52.094492
166,59,view,154.42,2025-06-09T06:49:01.094492
197,1,view,151.19,2025-08-02T17:50:44.094492
137,91,click,140.67,2025-07-16T14:17:25.094492
124,7,view,184.67,2025-06-26T07:57:30.094492
11,78,view,89.66,2025-07-26T02:21:40.094492
38,17,view,51.93,2025-05-27T04:04:41.094492
106,61,click,192.19,2025-06-05T15:40:25.094492
98,11,view,74.93,2025-06-06T05:30:03.094492
161,91,view,129.49,2025-06-28T05:49:13.094492
72,60,view,75.07,2025-06-26T06:45:59.094492
11,75,click,51.32,2025-06-04T03:07:57.094492
129,19,view,175.97,2025-07-26T18:47:13.094492
141,61,view,172.88,2025-07-28T22:09:05.094492
148,6,view,7.61,2025-06-16T20:39:51.094492
45,1,view,80.01,2025-06-17T22:55:35.094492
10,90,view,22.45,2025-06-25T05:50:00.094492
194,92,view,12.2,2025-06-07T15:18:22.094492
181,57,view,158.08,2025-05-25T14:00:19.094492
186,16,view,22.76,2025-08-04T07:12:31.094492
174,41,view,46.66,2025-08-03T21:36:37.094492
82,97,view,168.97,2025-07-22T07:55:19.094492
174,48,view,34.59,2025-08-11T05:41:39.094492
105,47,cart,179.58,2025-06-29T18:52:24.094492
53,76,view,44.64,2025-07-22T23:52:44.094492
72,53,view,110.71,2025-06-26T05:01:04.094492
38,3,view,128.0,2025-07-27T02:38:12.094492
4,15,view,141.2,2025-07-06T14:49:36.094492
135,84,view,180.32,2025-05-26T06:13:08.094492
127,21,view,132.43,2025-08-04T05:15:46.094492
137,42,cart,111.37,2025-07-15T23:30:18.094492
95,61,view,97.43,2025-07-05T10:49:25.094492
83,67,view,56.28,2025-07-09T11:54:30.094492
144,92,view,6.62,2025-08-19T01:37:13.094492
192,33,view,114.42,2025-05-24T13:54:42.094492
169,42,view,45.96,2025-05-25T02:29:03.094492
161,42,view,143.17,2025-06-02T02:09:09.094492
107,13,click,52.32,2025-07-16T07:15:14.094492
99,49,view,88.17,2025-08-11T20:44:41.094492
195,32,view,128.97,2025-07-05T10:28:54.094492
100,1,view,105.62,2025-05-28T13:08:29.094492
178,54,click,180.96,2025-06-13T02:53:19.094492
78,8,view,86.45,2025-06-30T01:36:05.094492
74,64,view,186.6,2025-08-02T07:22:42.094492
126,14,view,73.0,2025-07-30T09:08:58.094492
161,54,view,70.21,2025-06-07T19:29:54.094492
24,9,view,117.94,2025-07-17T01:45:17.094492
58,81,cart,151.28,2025-06-09T08:46:59.094492
135,20,view,153.76,2025-06-02T07:35:05.094492
169,95,view,121.37,2025-07-05T08:07:07.094492
42,63,view,112.68,2025-06-30T23:27:43.094492
2,73,view,36.13,2025-06-27T23:02:20.094492
74,8,click,75.58,2025-08-04T18:38:30.094492
28,34,cart,135.86,2025-07-12T20:21:33.094492
46,76,view,115.19,2025-06-23T07:55:52.094492
114,41,view,60.45,2025-07-07T18:27:08.094492
144,42,view,182.86,2025-07-21T23:17:23.094492
75,80,purchase,188.12,2025-06-26T06:06:10.094492
169,61,view,107.86,2025-06-14T06:51:08.094492
73,40,view,22.85,2025-06-06T12:47:23.094492
64,72,view,130.13,2025-07-22T09:35:01.094492
81,92,view,114.15,2025-07-15T05:21:46.094492
188,82,view,147.87,2025-07-13T05:44:41.094492
141,89,view,92.83,2025-06-09T13:49:17.094492
131,44,view,118.82,2025-06-14T03:10:45.094492
65,40,view,29.8,2025-06-14T10:16:08.094492
119,44,view,55.16,2025-07-26T21:58:33.094492
186,3,view,41.46,2025-07-21T13:58:04.094492
177,50,view,117.25,2025-07-19T11:11:05.094492
118,14,purchase,190.49,2025-07-03T05:52:30.094492
38,94,view,90.11,2025-06-14T21:49:51.094492
28,11,view,63.16,2025-06-26T18:43:08.094492
58,23,view,68.27,2025-07-09T07:07:05.094492
133,5,cart,109.94,2025-07-07T02:46:07.094492
191,97,view,49.28,2025-07-03T22:33:06.094492
45,31,view,8.09,2025-06-24T02:13:00.094492
125,94,click,177.45,2025-06-25T22:32:13.094492
123,23,view,189.0,2025-07-06T08:56:58.094492
173,54,view,53.16,2025-08-08T09:51:57.094492
116,76,view,180.4,2025-06-23T05:18:58.094492
96,91,click,70.91,2025-08-15T21:40:26.094492
102,61,view,38.61,2025-06-27T01:47:45.094492
142,23,view,71.52,2025-08-01T05:21:02.094492
30,4,view,194.13,2025-06-26T04:27:56.094492
26,91,click,37.52,2025-06-22T20:32:51.094492
163,60,cart,102.63,2025-06-18T20:37:01.094492
78,11,view,65.28,2025-07-08T06:06:32.094492
43,47,click,17.64,2025-08-05T13:53:55.094492
43,41,view,196.69,2025-08-10T23:05:45.094492
107,22,view,70.56,2025-07-25T00:07:15.094492
159,19,view,174.53,2025-07-29T08:14:02.094492
61,5,click,160.34,2025-07-04T02:26:30.094492
8,69,view,74.3,2025-06-28T20:30:13.094492
29,22,view,165.12,2025-08-15T10:06:06.094492
61,24,view,76.8,2025-07-07T12:29:12.094492
65,86,view,138.95,2025-06-13T02:32:39.094492
93,57,view,137.1,2025-08-05T00:27:03.094492
65,87,cart,99.16,2025-08-19T16:41:46.094492
118,49,click,32.72,2025-07-04T03:39:41.094492
22,87,view,48.0,2025-07-21T16:25:11.094492
151,21,cart,173.01,2025-06-18T23:57:25.094492
152,53,click,144.42,2025-06-14T18:49:00.094492
150,93,view,153.33,2025-05-24T22:52:59.094492
176,19,view,31.66,2025-08-05T06:07:31.094492
131,76,view,175.38,2025-08-06T21:24:52.094492
167,9,view,173.44,2025-05-31T09:22:22.094492
194,51,view,148.78,2025-07-10T14:55:37.094492
194,56,click,148.51,2025-06-08T09:53:58.094492
143,79,click,85.56,2025-08-04T13:07:33.094492
104,20,purchase,78.83,2025-05-24T17:12:10.094492
27,3,cart,20.32,2025-08-17T05:21:22.094492
113,43,view,64.31,2025-08-09T18:28:04.094492
56,20,cart,40.85,2025-07-16T03:46:13.094492
21,61,view,116.55,2025-07-30T17:15:41.094492
163,49,view,18.51,2025-07-06T02:37:19.094492
137,98,cart,133.61,2025-07-23T01:59:22.094492
108,45,click,58.1,2025-07-26T06:50:42.094492
160,45,view,90.59,2025-06-13T17:46:34.094492
102,5,click,144.66,2025-08-17T03:06:14.094492
20,74,view,113.75,2025-06-25T06:48:21.094492
159,93,view,16.71,2025-07-23T11:51:55.094492
128,98,view,156.87,2025-06-01T21:22:44.094492
85,30,view,120.94,2025-06-18T06:22:59.094492
153,73,view,42.95,2025-06-14T16:48:59.094492
134,67,view,23.69,2025-06-26T13:52:40.094492
95,77,view,123.32,2025-06-02T19:35:29.094492
79,18,view,34.81,2025-08-05T00:29:27.094492
181,52,view,138.83,2025-06-20T05:45:09.094492
63,43,cart,103.45,2025-07-09T21:22:23.094492
19,71,click,28.81,2025-06-07T04:13:45.094492
160,65,click,65.87,2025-06-30T14:41:54.094492
168,61,view,89.13,2025-08-07T09:28:18.094492
193,41,cart,151.84,2025-05-28T07:09:30.094492
200,96,view,129.86,2025-06-29T00:19:49.094492
20,9,view,78.53,2025-07-30T15:02:07.094492
53,9,cart,143.31,2025-06-03T02:08:20.094492
153,83,cart,122.46,2025-07-06T19:09:21.094492
173,11,view,65.58,2025-07-05T03:52:54.094492
9,14,view,123.58,2025-07-28T10:46:48.094492
162,30,view,108.76,2025-08-21T05:55:19.094492
40,6,view,176.94,2025-06-12T15:38:01.094492
7,91,view,164.2,2025-07-13T20:01:08.094492
167,22,view,76.45,2025-08-04T00:42:23.094492
192,26,view,131.42,2025-05-25T00:57:44.094492
37,27,view,31.66,2025-06-07T17:41:49.094492
74,10,click,142.18,2025-07-30T08:18:10.094492
104,53,view,138.45,2025-06-24T18:31:22.094492
9,85,view,136.39,2025-07-10T19:14:46.094492
55,75,view,138.32,2025-08-05T12:59:45.094492
99,77,view,176.66,2025-08-19T03:06:37.094492
149,87,click,191.86,2025-08-14T03:58:14.094492
144,33,view,7.48,2025-07-20T14:59:47.094492
26,86,click,114.68,2025-06-25T23:18:44.094492
32,69,view,37.81,2025-05-25T09:40:29.094492
101,62,click,36.25,2025-05-27T15:58:05.094492
192,32,click,176.08,2025-06-04T06:03:03.094492
153,53,view,186.9,2025-07-15T01:16:53.094492
190,51,cart,79.95,2025-06-24T11:02:30.094492
141,54,view,151.43,2025-08-20T06:05:14.094492
74,73,view,139.47,2025-07-10T02:21:43.094492
76,16,view,61.44,2025-06-09T20:06:33.094492
161,77,view,44.62,2025-08-17T19:49:09.094492
150,99,view,44.72,2025-07-27T09:46:26.094492
50,24,view,48.84,2025-06-14T17:36:01.094492
146,59,click,27.8,2025-06-23T04:00:40.094492
65,56,view,107.73,2025-06-08T23:17:48.094492
139,94,view,151.26,2025-06-29T02:54:01.094492
149,65,view,87.82,2025-08-08T02:51:11.094492
38,91,view,81.41,2025-05-28T09:37:32.094492
127,34,view,186.55,2025-05-29T15:02:37.094492
11,76,view,119.75,2025-06-24T00:42:24.094492
27,53,view,74.16,2025-06-17T19:33:44.094492
66,8,view,131.57,2025-08-04T01:15:40.094492
51,9,view,173.54,2025-06-18T21:43:39.094492
19,26,cart,59.76,2025-08-13T04:33:36.094492
195,3,click,173.43,2025-07-06T08:18:05.094492
192,26,view,65.86,2025-07-30T03:28:26.094492
48,48,view,44.87,2025-08-18T02:02:52.094492
131,87,view,23.23,2025-08-10T04:19:17.094492
60,22,view,59.34,2025-06-12T06:31:02.094492
102,6,view,81.95,2025-07-17T09:59:15.094492
177,93,view,182.98,2025-06-16T11:33:57.094492
9,83,view,46.71,2025-07-05T01:16:21.094492
116,43,view,188.5,2025-06-16T19:54:54.094492
98,89,view,144.07,2025-06-06T10:10:05.094492
46,58,click,177.03,2025-07-04T23:56:04.094492
198,30,view,159.99,2025-06-23T08:56:15.094492
173,82,view,74.18,2025-07-15T19:15:12.094492
183,82,view,31.75,2025-07-10T12:33:30.094492
72,47,click,93.19,2025-05-24T03:49:19.094492
159,91,view,87.27,2025-07-14T18:45:53.094492
94,87,purchase,26.85,2025-06-03T17:51:37.094492
125,36,view,79.16,2025-06-08T21:09:47.094492
84,77,view,20.41,2025-05-29T06:33:49.094492
142,14,view,31.2,2025-07-20T02:40:01.094492
87,66,view,55.49,2025-07-19T08:22:49.094492
89,27,view,18.22,2025-06-14T15:11:27.094492
110,95,view,176.42,2025-05-29T16:41:50.094492
73,50,view,35.65,2025-08-11T07:48:58.094492
182,71,click,21.98,2025-07-19T19:48:46.094492
33,93,view,160.29,2025-06-07T13:59:31.094492
131,54,view,177.64,2025-08-19T01:45:35.094492
127,96,view,35.33,2025-07-30T15:39:29.094492
23,13,view,88.63,2025-06-24T23:23:16.094492
5,24,click,52.24,2025-06-18T07:25:38.094492
13,28,view,174.59,2025-06-14T12:35:03.094492
95,14,click,15.22,2025-08-14T14:10:42.094492
38,46,view,65.55,2025-08-03T04:22:21.094492
78,7,view,180.85,2025-06-15T09:00:06.094492
28,79,view,52.38,2025-06-29T19:39:36.094492
19,41,view,34.83,2025-07-20T18:45:50.094492
131,10,view,92.54,2025-06-01T04:58:17.094492
178,74,click,75.47,2025-06-02T01:53:26.094492
186,56,view,104.65,2025-08-14T12:17:42.094492
186,48,cart,85.72,2025-08-02T10:11:07.094492
79,16,purchase,49.21,2025-07-30T01:28:08.094492
107,8,click,59.51,2025-07-18T23:36:53.094492
15,60,view,29.25,2025-08-15T15:43:53.094492
15,83,view,152.68,2025-07-10T14:56:53.094492
197,44,view,114.08,2025-07-14T02:51:47.094492
113,66,view,37.77,2025-07-30T16:53:22.094492
158,29,click,8.23,2025-05-30T06:20:03.094492
91,6,view,28.66,2025-08-01T10:08:35.094492
129,10,view,89.76,2025-07-09T10:13:13.094492
9,79,cart,168.1,2025-06-04T22:31:11.094492
52,83,click,42.61,2025-06-16T06:32:00.094492
98,20,view,165.76,2025-07-26T05:44:38.094492
123,27,view,76.75,2025-06-07T02:03:31.094492
167,10,view,38.99,2025-07-06T22:44:50.094492
127,72,view,123.58,2025-08-19T23:36:46.094492
